timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1751832000000,2540.01,2550.23,2539.00,2544.19,83115.340,1751835599999,211527493.44156,82031,39651.159,100909832.20497,0
1751835600000,2544.18,2607.08,2543.85,2586.84,484004.310,1751839199999,1251092948.17286,370419,273671.349,707210933.53145,0
1751839200000,2586.85,2604.75,2579.13,2581.54,240845.070,1751842799999,624204647.96209,221120,106450.255,275984934.90833,0
1751842800000,2581.54,2582.13,2561.20,2569.14,170013.229,1751846399999,436837257.02085,162454,85038.278,218486436.42764,0
1751846400000,2569.14,2573.83,2554.00,2560.35,162820.734,1751849999999,417584426.18205,147309,79037.390,202739375.40624,0
1751850000000,2560.36,2564.76,2549.03,2562.30,133915.346,1751853599999,342529975.44789,139671,71530.798,182992145.79379,0
1751853600000,2562.29,2583.30,2562.29,2575.49,188090.097,1751857199999,484340634.84330,160404,102042.779,262724474.15285,0
1751857200000,2575.49,2589.88,2573.57,2576.34,103109.027,1751860799999,266089458.51246,112006,53039.029,136889121.57640,0
1751860800000,2576.34,2579.78,2568.76,2572.38,95879.860,1751864399999,246783697.01672,91710,41186.697,106019037.86781,0
1751864400000,2572.38,2576.91,2565.01,2568.27,84065.224,1751867999999,216171312.16184,77900,40451.144,104025381.49741,0
1751868000000,2568.26,2575.50,2562.01,2564.50,102624.007,1751871599999,263479274.18949,98273,45997.503,118117240.64981,0
1751871600000,2564.50,2578.65,2558.62,2577.28,114915.922,1751875199999,295278134.52734,107276,58156.741,149467977.85052,0
1751875200000,2577.28,2587.73,2569.51,2584.27,154840.975,1751878799999,399257831.02047,114900,73602.963,189826041.85762,0
1751878800000,2584.26,2584.69,2565.02,2571.23,131397.993,1751882399999,338234121.36058,102225,51067.368,131406019.82620,0
1751882400000,2571.22,2571.22,2557.12,2557.55,171932.250,1751885999999,440579543.49134,147349,74436.946,190741653.60323,0
1751886000000,2557.56,2564.77,2551.23,2561.83,189574.399,1751889599999,484940551.84916,138617,98870.436,252933284.29749,0
1751889600000,2561.83,2563.77,2542.53,2547.74,234801.740,1751893199999,598702911.65006,174647,106523.211,271623288.04159,0
1751893200000,2547.75,2568.00,2534.48,2564.57,425501.044,1751896799999,1085561856.70591,349418,209446.844,534475777.36476,0
1751896800000,2564.56,2566.89,2528.28,2530.20,490010.642,1751900399999,1245602769.57514,382141,231011.796,587380126.71938,0
1751900400000,2530.20,2542.72,2525.88,2532.56,193692.549,1751903999999,491136860.21080,196596,89532.542,227061310.07030,0
1751904000000,2532.56,2541.29,2505.37,2523.24,557822.355,1751907599999,1409806241.60875,360140,278389.602,703906694.35483,0
1751907600000,2523.23,2547.07,2515.35,2532.26,295144.696,1751911199999,747116612.23916,220774,163102.459,413093225.67620,0
1751911200000,2532.26,2545.89,2519.20,2543.48,214067.633,1751914799999,541505992.85551,167697,126493.121,320029961.27781,0
1751914800000,2543.47,2557.00,2538.69,2542.86,187221.797,1751918399999,476916179.46368,184025,94750.651,241422711.59416,0
1751918400000,2542.85,2543.49,2528.69,2533.18,123532.029,1751921999999,313227289.40882,135822,63509.959,161017267.17321,0
1751922000000,2533.19,2541.46,2522.04,2538.69,100909.777,1751925599999,255459624.80924,101895,54631.709,138316683.40477,0
1751925600000,2538.70,2541.11,2528.50,2535.25,55047.063,1751929199999,139475874.64144,74123,26118.173,66176805.02264,0
1751929200000,2535.26,2544.59,2535.25,2541.37,56940.614,1751932799999,144665353.29581,56453,30612.837,77774423.37189,0
1751932800000,2541.36,2553.82,2536.09,2539.17,157083.431,1751936399999,399708149.64581,136326,74658.625,190006101.18360,0
1751936400000,2539.16,2539.16,2525.41,2525.64,116674.643,1751939999999,295378924.51509,121120,51419.111,130185798.67522,0
1751940000000,2525.64,2537.50,2522.07,2526.79,162287.096,1751943599999,410372333.77572,139837,86203.475,218002285.54055,0
1751943600000,2526.79,2538.41,2526.05,2536.82,56306.626,1751947199999,142651398.77298,64803,33494.955,84857479.12720,0
1751947200000,2536.82,2543.28,2530.72,2542.40,71405.156,1751950799999,181262723.25524,67297,35420.948,89929032.63363,0
1751950800000,2542.40,2551.28,2540.48,2550.99,109479.296,1751954399999,278811733.43854,85898,57589.320,146680103.86467,0
1751954400000,2551.00,2563.00,2548.92,2557.91,200886.745,1751957999999,513335838.18605,147764,110125.459,281452322.83907,0
1751958000000,2557.91,2558.38,2546.14,2552.16,165550.306,1751961599999,422272391.28900,108091,72075.069,183830052.83032,0
1751961600000,2552.16,2559.84,2545.01,2545.12,120945.305,1751965199999,308658758.11742,91388,60118.237,153458416.63067,0
1751965200000,2545.12,2553.76,2542.00,2550.59,81838.283,1751968799999,208506571.85421,70270,40153.533,102309483.73728,0
1751968800000,2550.59,2565.69,2549.05,2564.95,160393.918,1751972399999,410616580.12421,124439,87234.886,223335385.97261,0
1751972400000,2564.95,2584.99,2561.91,2573.88,283511.917,1751975999999,730184621.48069,197238,156488.363,403009954.63382,0
1751976000000,2573.88,2583.86,2570.16,2581.94,149222.134,1751979599999,384614942.88934,123559,70957.408,182904708.36230,0
1751979600000,2581.94,2600.00,2569.49,2586.88,383307.595,1751983199999,991142698.62421,279882,202147.767,522875662.98264,0
1751983200000,2586.89,2588.00,2556.36,2562.92,392942.477,1751986799999,1010521222.55921,328554,185556.438,477261524.64940,0
1751986800000,2562.93,2568.69,2557.30,2563.83,153549.671,1751990399999,393629428.76321,155191,75109.978,192561094.28556,0
1751990400000,2563.83,2580.57,2558.43,2575.28,232581.058,1751993999999,597940519.27553,212943,126528.469,325366594.41073,0
1751994000000,2575.29,2627.83,2574.25,2615.63,756040.287,1751997599999,1972830564.90172,538086,409608.493,1068457885.88641,0
1751997600000,2615.64,2624.91,2610.00,2623.80,168078.281,1752001199999,439890000.78544,178313,86346.318,226000652.48573,0
1752001200000,2623.79,2624.05,2600.22,2609.23,211577.449,1752004799999,552135917.23041,196214,86886.483,226663499.18109,0
1752004800000,2609.22,2613.87,2596.88,2597.33,94473.020,1752008399999,246164991.40586,92819,41333.119,107733792.62236,0
1752008400000,2597.33,2611.50,2595.31,2608.10,107378.720,1752011999999,279710466.56423,90663,49676.398,129401839.43365,0
1752012000000,2608.10,2611.48,2601.00,2609.35,56284.360,1752015599999,146696637.39194,71722,30043.485,78306731.62716,0
